Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_rad,bite_angle_sin,bite_angle_cos,cone_angle_rad,cone_angle_sin,cone_angle_cos
L144,1.382335522,1.395877704,28.19657879,-0.539698475,0.474142751,0.529328177,0.527860604,0.498672195,0.135109952,0.090989564,0.050829296,0.147409616,0.81317555,0.967666791,0.946515095,0.908311592,91.80505759,226.8775267,2.255870896,2.282824517,0.507489284,0.850872391,0.871598956,0.503138384,0.477480212,0.429067078,0.363376181,48.5210911,50.75156222,56.08559148,1025.094188,3.755544163,1.598238195,6.019201482,4.931440269,0.002694624,-3.755544163,1.175896107,0.092755951,-3472.652987,-3472.510541,0.923172,0.000477766,11.16857456,1.12859,1.09673,-5.495173926,-0.36395,1.86359,1.85624,-0.718504,0.975148,1.016965,-6.631414537,-2.675423378,3.955991159,1.977995579,0.505562303,4.653418957,5.473800907,1.85624,1.86359,0.850872391,0.871598956,2.255870896,2.282824517,0.026341726752319165,0.474142751,0.529328177,0.4324256684278649,0.050829296,0.967666791,16.415995522760994,0.10720251631559798,1.09673,1.12859,1.6023005249285105,0.9997518918969154,0.4842505065016748,3.9597598396963454,0.1350528910574209,0.15821994254425364
L145,1.393830376,1.389603815,-17.37615786,-0.48007599,0.525391353,0.528885576,0.552553112,0.52706858,0.237467387,0.199916139,0.09793142,0.155562803,0.813315319,0.857855013,0.95620574,0.949543422,98.68682521,223.9641589,2.399221435,2.336618269,0.533596953,0.906605246,0.905865635,0.538816647,0.526430103,0.479440111,0.400802246,47.5922947,72.60236052,74.59954324,870.7544277,3.392554862,0.892695623,5.289398893,4.016230812,0.180277057,-3.392554862,0.62367595,0.072626597,-2909.612087,-2909.487499,0.84345,0.00041787,6.942015814,1.13115,1.15486,-5.316425219,-0.27031,1.0749,1.06779,-0.450837,0.374081,0.410888,-6.532637209,-2.277592929,4.25504428,2.12752214,0.470030361,4.405115069,4.560478691,1.06779,1.0749,0.905865635,0.906605246,2.336618269,2.399221435,0.012798759519290924,0.525391353,0.552553112,0.39037437465731495,0.09793142,0.95620574,30.50095394549162,0.18639709131261628,1.13115,1.15486,1.7224100282546444,0.9942643210562523,0.42448324072894855,3.9089119792647615,0.1528958724925097,0.14011290010995964
L146,1.413151478,1.396951891,-7.995450563,9.834743371,0.490146291,0.398760716,0.686009132,0.530539508,0.135575848,0.07729221,0.14051435,0.385482669,0.844716735,0.720229221,0.920564666,0.986535594,100.0463481,232.5886212,2.529336126,2.338399193,0.526049432,0.901794866,0.842078597,0.534549376,0.521668349,0.447724387,0.348644848,53.7974023,56.10402631,0.0,840.6054178,3.852495506,2.177747667,5.555958198,4.680488213,0.11803451,-3.852495506,0.827992708,0.069375339,-2349.253443,-2349.136232,0.718815,0.000393128,12.52904756,1.30749,1.18329,-4.305703046,-0.01245,-0.65731,1.00822,-0.314474,-0.465201,0.42642,-6.732368775,-2.596510361,4.135858414,2.067929207,0.483575548,4.664439568,5.260575752,-0.65731,1.00822,0.842078597,0.901794866,2.338399193,2.529336126,0.11985869954675474,0.398760716,0.686009132,0.38344167053924233,0.07729221,0.986535594,3.1991142235751404,0.19383105431077619,1.18329,1.30749,1.7461381789413732,0.9923334810632716,0.4127776208526667,4.0594372426138845,0.10285300923425111,0.19623320173904757
L147,1.38981443,1.389948046,-7.908829221,-7.701104586,0.515654119,0.511484346,0.517075102,0.512718971,0.074403653,0.176667909,0.177366754,0.075475214,0.956904584,0.846300783,0.848071189,0.958674991,92.39925051,222.0401181,2.329119647,2.328546069,0.514215663,0.896827246,0.896769009,0.516937186,0.501712734,0.453661164,0.380316287,52.84198889,56.71941281,57.77721627,895.8233515,3.43300491,0.061344908,5.308089004,4.071349998,0.176256084,-3.43300491,0.638345088,0.076595294,-2938.52034,-2938.386847,0.774955,0.000447738,6.777916868,1.12368,1.12402,-4.796832105,-0.25979,1.08793,1.08545,-0.527111,0.397388,0.397751,-6.443111752,-2.403309528,4.039802225,2.019901112,0.495073741,4.42321064,4.843007473,1.08545,1.08793,0.896769009,0.896827246,2.328546069,2.329119647,0.0025784042573370005,0.511484346,0.517075102,0.41894272898748036,0.074403653,0.958674991,162.48139825062506,0.14546613905560268,1.12368,1.12402,1.6126711477745497,0.9995616888958295,0.47906870793413714,3.875331132362056,0.16517460647740823,0.12866193858905123
L148,1.383727406,1.387745004,-10.28301631,-16.12683507,0.601635296,0.55157473,0.68556653,0.524995341,0.251071562,0.138417816,0.104267611,0.433097279,0.952199031,0.964731644,0.945723071,0.938035781,97.8302814,238.4836425,2.321544084,2.297391694,0.590908032,0.92527022,0.93284686,0.604350289,0.605058182,0.572283324,0.515752464,76.51718393,69.98597263,74.40973056,1061.395975,3.10758433,0.371297059,5.045384403,3.577636359,0.270667625,-3.10758433,0.470052029,0.082185821,-4021.153561,-4020.982231,1.291188,0.000574644,7.505804072,1.13762,1.15172,-8.291527978,-0.36391,1.81286,1.80376,-0.836725,0.959397,0.965283,-6.752777314,-2.594333451,4.158443863,2.079221932,0.48094914,4.673555382,5.252474394,1.80376,1.81286,0.92527022,0.93284686,2.297391694,2.321544084,0.07063259878597852,0.524995341,0.68556653,0.3961648304389471,0.104267611,0.964731644,5.608810057228008,0.19860673582625182,1.13762,1.15172,1.7074605185825678,0.9953379875251797,0.43188041313612535,4.162324773774081,0.07375451983655534,0.23862901721837115
L149,1.392757828,1.389902367,12.26174935,-11.69837157,0.523038576,0.477543794,0.506033358,0.531750839,0.084653373,0.093784942,0.20103429,0.123602311,0.961423779,0.861302646,0.862467387,0.888464406,89.98327743,218.8226722,2.345718309,2.331569331,0.509475168,0.909272503,0.8914112,0.512119049,0.494300085,0.448631457,0.382066087,48.6933537,58.84275937,56.38148103,989.8737689,3.075667311,1.370971641,5.081644821,3.558268596,0.246956465,-3.075667311,0.482601285,0.079700719,-3063.289535,-3063.138531,0.907697,0.00050647,2.157620265,1.1265,1.12513,-5.351799925,-0.27366,1.09162,1.08744,-0.473827,0.368243,0.351038,-6.257530106,-2.183985764,4.073544342,2.036772171,0.49097293,4.220757935,4.373291672,1.08744,1.09162,0.8914112,0.909272503,2.331569331,2.345718309,0.023885672080007313,0.477543794,0.531750839,0.4129306272444848,0.084653373,0.961423779,17.287796041967532,0.1772682925914016,1.12513,1.1265,1.5705044628890015,0.9999999787038653,0.5001459319508758,3.8191761079022637,0.18654392506558493,0.11045502302467003
L150,1.39153709,1.40412872,-6.491354009,-18.87656348,0.575265561,0.453293887,0.512812151,0.547731085,0.162225121,0.015048453,0.128773761,0.130730526,0.988306001,0.891539322,0.966688408,0.894893776,85.58147453,214.0992246,2.433245806,2.451833324,0.522095136,0.959344717,0.867988259,0.524385513,0.496056179,0.427231394,0.337887745,53.64585974,70.26447211,54.36055973,749.5833944,3.295578157,0.728992637,4.710955886,3.659541844,0.499007801,-3.295578157,0.363963687,0.076471719,-2454.824095,-2454.711423,0.812759,0.000377904,,,,,,,,,,,,,,,,,,,,0.867988259,0.959344717,2.433245806,2.451833324,0.052611631409592796,0.453293887,0.575265561,0.4448039774349117,0.015048453,0.988306001,8.454479846329372,0.03319800560204775,,,1.4936785092601665,0.9985139472562321,0.5385207008115195,3.7367363952368398,0.2196861059314822,0.08596603908357497
L152,1.386624931,1.402437538,7.502005303,-0.946707547,0.484904957,0.460398807,0.371622251,0.555791092,0.136134924,0.187197167,0.158032054,0.084606783,0.833674991,0.733600447,0.95355013,0.658637719,92.55022726,230.5732459,2.312274449,2.106192479,0.468056979,0.900164228,0.800456578,0.468177798,0.455894642,0.421906889,0.345043492,47.88954097,60.64135302,49.53399166,819.4351763,3.71441493,1.527446083,5.52305236,4.508071619,0.116604329,-3.71441493,0.793656689,0.054554727,-3467.724407,-3467.611995,0.748826,0.000377032,7.358878943,1.29318,1.11891,-4.225193856,0.00786,-0.48135,1.08075,-0.28409,-0.326379,0.374728,-6.439030044,-2.377186598,4.061843446,2.030921723,0.492387269,4.408108321,4.783891656,-0.48135,1.08075,0.800456578,0.900164228,2.106192479,2.312274449,0.07602493775606833,0.371622251,0.555791092,0.36024165581588347,0.084606783,0.95355013,4.738466961613907,0.2276687759474338,1.11891,1.29318,1.61530618915601,0.9995047998008231,0.4777524164022311,4.0242623079655155,0.11378144816438646,0.18245436514100605
L153,1.393333658,1.388373797,-11.62374134,-23.34330172,0.490006523,0.481107902,0.464778233,0.471463846,0.096766679,0.09918934,0.102776742,0.069698099,0.883246366,0.863026463,0.84015095,0.859858367,85.11576792,222.3910768,2.304215302,2.318536691,0.476780889,0.894212402,0.890799711,0.486779219,0.476571616,0.394470271,0.284958272,49.65184302,63.08110253,65.87456871,660.182682,3.727739209,0.257628762,5.151038989,4.321689122,0.288910925,-3.727739209,0.593949913,0.076209284,-2066.995436,-2066.897587,0.588004,0.000328187,7.006640229,1.18051,1.17553,-3.112713748,-0.27591,1.06512,1.06422,-0.373532,0.288377,0.276129,-6.60338681,-2.538005884,4.065380926,2.032690463,0.491958819,4.570696347,5.138821053,1.06422,1.06512,0.890799711,0.894212402,2.304215302,2.318536691,0.011044781080215137,0.464778233,0.490006523,0.4115766953771078,0.069698099,0.883246366,37.264359735873626,0.14995990356544947,1.17553,1.18051,1.4855503955673655,0.9981843826896254,0.5425713617841488,3.8814565172155753,0.1629063135259653,0.130719826501144
L154,1.389202588,1.400746994,27.70809681,1.816199312,0.520289788,0.488166232,0.38790533,0.539671077,0.161293328,0.184867685,0.111628774,0.106736862,0.879286247,0.791464778,0.967713381,0.669073798,90.69883437,234.4958617,2.280301772,2.11535418,0.483833395,0.880718878,0.816512533,0.486709391,0.483798997,0.448997687,0.368598538,49.81648027,58.36864846,50.91351851,882.6451292,4.567192839,4.077711972,6.242584051,5.969393377,0.005616487,-4.567192839,1.402200538,0.051405094,-4507.02292,-4506.880602,0.672867,0.000477337,9.341000851,1.29538,1.11769,-3.977923978,-0.0535,-0.46141,1.14448,-0.282409,-0.324484,0.389493,-6.86488822,-2.622089063,4.242799157,2.121399578,0.471386914,4.743488642,5.30326411,-0.46141,1.14448,0.816512533,0.880718878,2.11535418,2.280301772,0.06749755639042058,0.38790533,0.539671077,0.37675765139518613,0.106736862,0.967713381,5.581796905593704,0.27516214329924266,1.11769,1.29538,1.5829932874774968,0.9999628089985928,0.49390167086517706,4.092724868966267,0.0929632130882816,0.2096191223572318
L155,1.390747398,1.388976619,4.448508075,0.246602111,0.51097186,0.476891539,0.504961796,0.534942229,0.126211331,0.149226612,0.160734253,0.076500186,0.895732389,0.804556467,0.909150205,0.933423407,92.03492705,227.2834128,2.315999162,2.316643029,0.506982622,0.908002935,0.89130055,0.509872913,0.500210889,0.471575808,0.413440793,52.65637754,62.75592301,58.47071001,992.1250295,3.013276107,0.559825869,5.039263645,3.469031946,0.262492195,-3.013276107,0.455755839,0.066955374,-4028.720086,-4028.563389,0.930055,0.000525564,4.930897604,1.136,1.10054,-5.099257569,-0.33031,1.14351,1.19623,-0.475055,0.347167,0.399619,-6.345967108,-2.177455032,4.168512076,2.084256038,0.479787503,4.26171107,4.356993793,1.14351,1.19623,0.89130055,0.908002935,2.315999162,2.316643029,0.023855146263669785,0.476891539,0.534942229,0.4073338870340586,0.076500186,0.933423407,17.075304528918696,0.16041422366271002,1.10054,1.136,1.6063125038552917,0.9996846834388394,0.4822456445730394,3.9668438885294246,0.13264088185943934,0.16081379992843226
L156,1.389912455,1.393894965,6.705436894,13.83260275,0.510832091,0.553647969,0.544073798,0.525833955,0.160920611,0.128773761,0.0863306,0.157892285,0.860743571,0.978522177,0.965337309,0.930255311,91.93016956,222.935525,2.301748296,2.357475743,0.533410594,0.913646105,0.928298546,0.536093352,0.522776008,0.479553494,0.406945401,55.39655051,58.50187979,61.48733202,864.6054398,3.162071129,0.455887713,5.204340588,3.714607226,0.19419551,-3.162071129,0.552536098,0.063853268,-5284.961227,-5284.832345,0.807544,0.000432272,83.04198403,1.1106,1.0983,-5.283258519,-0.32225,1.15326,1.1948,-0.520625,0.40151,0.418084,-6.31929995,-2.126025514,4.193274436,2.096637218,0.476954235,4.222662732,4.252256994,1.15326,1.1948,0.913646105,0.928298546,2.301748296,2.357475743,0.019064020244195852,0.510832091,0.553647969,0.42973274308259346,0.0863306,0.978522177,22.541559313200374,0.1689999542334939,1.0983,1.1106,1.6044841407386667,0.9997163096287244,0.4831592787847775,3.8909589309121317,0.1594125323246981,0.13393965406981712
L157,1.393209119,1.392949434,3.134894414,3.026506344,0.558469996,0.452268915,0.559192136,0.451127469,0.170983973,0.100354081,0.100680209,0.171682818,0.945956019,0.80418375,0.80157473,0.946701454,89.9546345,237.2883574,2.375144297,2.37234424,0.50537528,0.912516306,0.912597838,0.512142325,0.502997777,0.466239966,0.4022361,55.00986907,59.00498204,61.82554664,924.0710278,3.135116064,0.60745991,4.707699481,3.478064447,0.481248903,-3.135116064,0.342948384,0.0783198,-2920.571782,-2920.434341,1.080482,0.000460979,1.208092902,1.14827,1.14936,-5.541716842,-0.27728,1.06655,1.08395,-0.494468,0.406291,0.40636,-6.270319457,-2.095004535,4.175314922,2.087657461,0.479005785,4.182661996,4.190021998,1.06655,1.08395,0.912516306,0.912597838,2.37234424,2.375144297,0.061855651544746044,0.451127469,0.559192136,0.39944410925586543,0.100354081,0.946701454,6.457681703779479,0.22245171907277497,1.14827,1.14936,1.570004549453083,0.9999998432721684,0.5003958886295423,4.141463113279051,0.07929950659036872,0.2297943471263179
L158,1.397038558,1.40370924,-5.409417574,-3.457376536,0.524180022,0.537784197,0.543468133,0.470066157,0.200055908,0.191297056,0.073565039,0.166511368,0.848304137,0.884271338,0.866567275,0.920424898,92.71619096,228.5645221,2.53537465,2.192186252,0.518769801,0.944628215,0.84500792,0.531205388,0.520941077,0.45353304,0.356540649,51.21874362,61.25986043,0.0,726.0834147,3.146399928,0.344847925,4.707613734,3.490720139,0.482706476,-3.146399928,0.344320211,0.077817865,-2072.92353,-2072.81253,0.800006,0.000372296,5.589682418,1.28266,1.24328,-4.282092713,-0.03498,-0.6106,1.07973,-0.250359,-0.545182,0.379827,-6.409641749,-1.897721993,4.511919755,2.255959878,0.443270295,4.153681871,3.823887396,-0.6106,1.07973,0.84500792,0.944628215,2.192186252,2.53537465,0.03353021689364118,0.470066157,0.543468133,0.3883268674982042,0.073565039,0.920424898,11.581400404595898,0.1564993307952608,1.24328,1.28266,1.6182028021598023,0.9994382617381844,0.4763056396595977,3.989203463892344,0.12514928126544062,0.16911189404243576
L159,1.391570174,1.391719635,-5.460983151,-5.601328027,0.536316623,0.605478941,0.536619456,0.60508293,0.131708908,0.251816996,0.251397689,0.13147596,0.940924338,0.959140887,0.95876817,0.941762952,95.0879384,237.2237646,2.329260272,2.328305178,0.571200615,0.895965337,0.89595369,0.58871656,0.578982845,0.499351445,0.394555911,60.71425205,0.0,0.0,973.3107932,3.026657744,2.846526074,5.239475883,3.581941933,0.161808305,-3.026657744,0.555284189,0.082057472,-3968.762814,-3968.607599,0.961624,0.000520594,21.67398267,1.16059,1.16103,-5.669706512,-0.34643,1.32803,1.31505,-0.496013,0.246248,0.245989,-6.293449134,-2.090922827,4.202526307,2.101263154,0.475904219,4.192185981,4.181871097,1.31505,1.32803,0.89595369,0.895965337,2.328305178,2.329260272,0.03972966533199013,0.536316623,0.605478941,0.40804552104376884,0.13147596,0.959140887,10.270550170358788,0.2451461587458571,1.16059,1.16103,1.6595976040135487,0.9980298784452174,0.4556576931605721,4.140335756245969,0.07960439211021625,0.22932023927345585
L160,1.39117269,1.393383638,10.34180638,-8.947054869,0.524948751,0.474771711,0.48394987,0.489098025,0.086749907,0.095042862,0.178158777,0.103289228,0.963147596,0.854500559,0.800037272,0.864610511,94.78931382,221.7963235,2.343660674,2.332964631,0.492720369,0.881190598,0.889023481,0.491116318,0.459182145,0.396800308,0.319570712,48.29127247,53.0966911,61.53622503,1046.769992,3.17356314,2.955328976,5.368899405,3.817922285,0.12145974,-3.17356314,0.644359145,0.090410128,-3968.750704,-3968.595484,0.96169,0.00052061,17.93204103,1.15813,1.16298,-5.473352131,-0.38735,1.16699,1.15292,-0.501461,0.27607,0.253966,-6.445560777,-2.230517233,4.215043544,2.107521772,0.474490946,4.338039005,4.464623487,1.15292,1.16699,0.881190598,0.889023481,2.332964631,2.343660674,0.021984660403147678,0.474771711,0.524948751,0.40681618919534074,0.086749907,0.963147596,18.504547340521775,0.18271919954388352,1.15813,1.16298,1.6543856218651638,0.9982542242953085,0.4582540065170284,3.8710761138934733,0.16675768305175304,0.12724061622145028
L161,1.387151464,1.403716863,-3.697356215,-6.77168996,0.498206299,0.336423779,0.461307305,0.501816996,0.084513604,0.007267984,0.0773388,0.03862281,0.911898994,0.665579575,0.926295192,0.8839918,83.21257142,201.5223368,2.304044333,2.150136299,0.449106644,0.899576034,0.607371646,0.434850413,0.392726499,0.333825797,0.268764623,45.69459278,56.73585591,41.2297093,696.5438474,3.147334651,1.66787333,4.790006763,3.520243391,0.428901977,-3.147334651,0.37290874,0.089886207,-1780.099278,-1780.004429,0.567984,0.000318125,9.814115862,1.37457,1.13635,-3.100592058,-0.02588,-0.75288,1.06886,-0.441336,-0.541715,0.347303,-6.584610954,-2.044119245,4.540491709,2.270245855,0.440480928,4.3143651,4.099500099,-0.75288,1.06886,0.607371646,0.899576034,2.150136299,2.304044333,0.07753493998907068,0.336423779,0.501816996,0.4330503452898261,0.007267984,0.926295192,5.5852283544795265,0.021603657213540784,1.13635,1.37457,1.4523333503299334,0.9964957317677987,0.5590930481220768,3.5172282934729338,0.31656803859587335,0.03486269173991752
L162,1.386807054,1.405865469,-1.904144644,3.393769782,0.498206299,0.306396757,0.286549571,0.414694372,0.050736116,0.006941856,0.058423407,0.006941856,0.945676482,0.605851659,0.770965337,0.566157287,84.51306502,189.8433756,2.315273358,2.179230835,0.376764583,0.844675969,0.539682725,0.353458041,0.307085869,0.262865663,0.211344307,39.77667957,50.98930946,38.75097578,662.593986,3.275632072,1.746022765,4.788870235,3.664152075,0.445649768,-3.275632072,0.388520003,0.087780737,-1587.588464,-1587.503328,0.493261,0.000285548,8.307998789,1.36813,1.1195,-2.439595948,-0.02498,-0.75365,1.09509,-0.320586,-0.539226,0.424563,-6.536174689,-1.988063792,4.548110897,2.274055449,0.439743015,4.26211924,3.994111144,-0.75365,1.09509,0.539682725,0.844675969,2.179230835,2.315273358,0.09878726600263547,0.286549571,0.498206299,0.38703600769675073,0.006941856,0.945676482,3.917873460395445,0.024225672283417935,1.1195,1.36813,1.4750312455510473,0.9977090139834096,0.547809386104218,3.3133919673202654,0.41452227477631765,0.007360620239728832
L163,1.390644882,1.387885599,1.38750008,-10.14025696,0.482086284,0.523085166,0.526043608,0.53224003,0.151649273,0.180814387,0.101146105,0.099142751,0.812523295,0.865355945,0.963333955,0.952944465,91.42707434,234.0791789,2.324398195,2.321099695,0.515654119,0.889035129,0.888470229,0.518488921,0.495774337,0.423851422,0.338545254,48.05207293,65.0776154,60.31574548,1078.434126,3.061797168,0.621805806,4.96668239,3.492253683,0.309774125,-3.061797168,0.430456515,0.080429646,-2811.58855,-2811.436471,1.096404,0.000510075,5.17156079,1.13605,1.12523,-5.241056238,-0.29079,1.07316,1.08115,-0.511498,0.321664,0.350198,-6.4578059,-2.200312595,4.257493305,2.128746652,0.469759987,4.329059248,4.401828171,1.07316,1.08115,0.888470229,0.889035129,2.321099695,2.324398195,0.0228391339150068,0.482086284,0.53224003,0.41265312184486097,0.099142751,0.963333955,18.06780954919315,0.20565354022808086,1.12523,1.13605,1.5957034726986217,0.9998449165383558,0.4875477146368989,4.085452382169838,0.09508574942175152,0.20666665774471632
L164,1.397251523,1.396984549,-15.88788704,-15.56306494,0.587891353,0.51672568,0.585049385,0.51546776,0.268542676,0.249720462,0.2486489,0.262951919,0.90724003,0.783730898,0.782286619,0.907146851,111.4010886,236.9380883,2.389457451,2.390998519,0.551499022,0.887159896,0.887288017,0.556293061,0.551894453,0.509739671,0.425455275,60.55364,65.35009339,65.64713716,940.2261857,3.213997175,0.214548764,5.191790357,3.766262409,0.206474877,-3.213997175,0.552265234,0.068012832,-5441.792875,-5441.65362,0.921267,0.000467064,84.76311202,1.16846,1.16774,-5.663935268,-0.1613,1.03776,1.05308,-0.455593,0.337032,0.339197,-6.176712292,-2.169291616,4.007420676,2.003710338,0.499074133,4.173001954,4.34542483,1.03776,1.05308,0.887159896,0.887288017,2.389457451,2.390998519,0.04065005143906098,0.51546776,0.587891353,0.31765737400592503,0.2486489,0.90724003,7.814439656543346,0.48237527018178594,1.16774,1.16846,1.9443157863759202,0.9655244415808688,0.31755276299483126,4.135349764216054,0.08095921917903998,0.22722752336615754
L165,1.386804731,1.38873197,8.01081492,-3.456235602,0.416534663,0.410314946,0.489633805,0.440598211,0.090756616,0.06187104,0.055208722,0.144800596,0.74231271,0.758758852,0.8259877,0.834467015,83.07906843,231.821088,2.289449956,2.299408232,0.438862747,0.823524273,0.829359625,0.436231457,0.411385245,0.364695678,0.311968087,47.21085319,51.00074624,54.34257316,1015.287693,3.687951956,0.903015044,6.010680409,4.854495094,0.001862729,-3.687951956,1.166543138,0.081800343,-2986.533425,-2986.405175,0.847017,0.000430153,7.822489098,1.16628,1.16831,-5.091521389,-0.27226,1.08533,1.08609,-0.416196,0.232469,0.228434,-6.549236154,-2.475419698,4.073816456,2.036908228,0.490940135,4.512327926,4.998041402,1.08533,1.08609,0.823524273,0.829359625,2.289449956,2.299408232,0.03602576716057953,0.410314946,0.489633805,0.3775382894073929,0.055208722,0.834467015,10.479673832470294,0.13455206186907948,1.16628,1.16831,1.4500032835931762,0.9963566933571539,0.5602497548505568,4.0460412611555165,0.10695777586772187,0.19094044255329679
L166,1.38725162,1.403753547,-4.063705498,-0.432462595,0.505450988,0.321049199,0.30544167,0.47104454,0.058330227,0.013650764,0.127888558,0.013650764,0.952571748,0.628447633,0.814200522,0.597232575,89.04330557,197.3740946,2.299677343,2.140260912,0.400740775,0.867353476,0.588229128,0.379810378,0.343106493,0.297572452,0.238506401,41.33130274,51.64817884,41.30892208,662.5534124,3.252547971,1.893625645,4.738945356,3.620676639,0.475183311,-3.252547971,0.368128667,0.089464808,-1626.809583,-1626.722979,0.522899,0.000290471,10.48834866,1.37861,1.1209,-2.653038838,-0.01615,-0.74859,1.07489,-0.288788,-0.570912,0.403876,-6.501344116,-2.006567534,4.494776583,2.247388291,0.444960937,4.253955825,4.026037741,-0.74859,1.07489,0.588229128,0.867353476,2.140260912,2.299677343,0.1022081448860736,0.30544167,0.505450988,0.38864168118185277,0.013650764,0.952571748,3.8024531373214194,0.044691885033237275,1.1209,1.37861,1.5540988590559062,0.9999303002621878,0.5083483459295154,3.4448278089127604,0.35069534164588667,0.02281228117882006
L167,1.385246876,1.397664689,-29.46911386,-6.78545178,0.663343272,0.48196981,0.545028886,0.468971301,0.345695117,0.108600447,0.056047335,0.130031681,0.980991428,0.855339173,0.881895266,0.96002609,85.14558884,224.4680807,2.292469817,2.327881191,0.539845788,0.908352357,0.914490542,0.546385234,0.520665148,0.43492562,0.320586862,56.28945365,66.8834534,0.0,696.1318964,3.322662807,0.289677129,4.663365599,3.674265603,0.534237197,-3.322662807,0.351602796,0.080331992,-2078.38279,-2078.275928,0.785319,0.000358417,8.935586129,1.16809,1.14964,-3.921141037,-0.27309,1.04294,1.05016,-0.778925,0.267002,0.284004,-6.57508697,-2.266708375,4.308378595,2.154189297,0.464211758,4.420897672,4.536355336,1.04294,1.05016,0.908352357,0.914490542,2.292469817,2.327881191,0.08879060305998807,0.468971301,0.663343272,0.41633956838518876,0.056047335,0.980991428,4.6890048500279295,0.11951122569864887,1.14964,1.16809,1.4860708688073394,0.9982064724660444,0.5423120643899637,3.917707073847338,0.14974409702272584,0.14317959359143384
L168,1.405030196,1.393590083,-1.187077312,0.249845872,0.563268729,0.563338613,0.517727357,0.520243198,0.223117779,0.231038017,0.17657473,0.271058517,0.903419679,0.89563921,0.863911666,0.764396198,111.2055122,275.0437751,2.432357823,2.450586399,0.541301714,0.879053299,0.906809076,0.568008659,0.587578049,0.551274434,0.463499001,57.46630382,65.1596849,63.86528386,972.0826146,3.173422009,1.707956027,4.845436504,3.569888499,0.397029986,-3.173422009,0.39646649,0.07295488,-3300.078143,-3299.914266,1.130817,0.000549646,2.405162701,1.24218,1.23106,-5.975644196,-0.25061,1.01099,0.95905,-0.334832,0.237288,0.261527,-6.543793877,-2.150515761,4.393278116,2.196639058,0.455240926,4.347154819,4.301515751,0.95905,1.01099,0.879053299,0.906809076,2.432357823,2.450586399,0.02560785798849128,0.517727357,0.563338613,0.341026674768283,0.17657473,0.903419679,13.3172667124891,0.34105736854079355,1.23106,1.24218,1.9409023342567229,0.966144503216727,0.31914286820578286,4.8004194626097965,0.001936090676026958,0.5439584147680642
L170,,,,,0.528256616,0.555628028,0.462076034,0.539904025,0.193067462,0.148387999,0.120387626,0.087821469,0.86344577,0.962868058,0.959420425,0.8363306,89.05987679,252.1457184,2.345677924,2.314300052,0.521233228,0.916092061,0.898853895,0.54383263,0.576420643,0.56623543,0.529021479,60.13340179,68.26502718,64.94617814,1277.24521,3.570776125,1.509378072,5.700132403,4.471695489,0.046786961,-3.570776125,0.900919364,0.072178956,-4467.722011,-4467.492217,1.793832,0.000770733,5.597793773,1.11902,1.12416,-9.96965315,-0.20894,1.06044,1.10371,-0.552242,0.348057,0.341469,-6.381069794,-2.488481163,3.892588631,1.946294316,0.513796907,4.434775479,5.052481885,1.06044,1.10371,0.898853895,0.916092061,2.314300052,2.345677924,0.04115128774813925,0.462076034,0.555628028,0.41381051056065127,0.087821469,0.962868058,10.055833807518276,0.19005848072181125,1.11902,1.12416,1.5543880814059785,0.9999326938809063,0.5082037545660493,4.400772980886448,0.024080323995357367,0.3467013959892785
