Ligand#;lBCUT2D_CHGHI;lBCUT2D_CHGLO;lBCUT2D_LOGPHI;lBCUT2D_LOGPLOW;lBCUT2D_MRHI;lBCUT2D_MRLOW;lBCUT2D_MWHI;lBCUT2D_MWLOW;lBalabanJ;lBertzCT;lChi0;lChi0n;lChi0v;lChi1;lChi1n;lChi1v;lChi2n;lChi2v;lChi3n;lChi3v;lChi4n;lChi4v;lEState_VSA1;lEState_VSA10;lEState_VSA11;lEState_VSA2;lEState_VSA3;lEState_VSA4;lEState_VSA5;lEState_VSA6;lEState_VSA7;lEState_VSA8;lEState_VSA9;lExactMolWt;lFpDensityMorgan1;lFpDensityMorgan2;lFpDensityMorgan3;lFractionCSP3;lHallKierAlpha;lHeavyAtomCount;lHeavyAtomMolWt;lIpc;lKappa1;lKappa2;lKappa3;lLabuteASA;lMaxAbsEStateIndex;lMaxAbsPartialCharge;lMaxEStateIndex;lMaxPartialCharge;lMinAbsEStateIndex;lMinAbsPartialCharge;lMinEStateIndex;lMinPartialCharge;lMolLogP;lMolMR;lMolWt;lNHOHCount;lNOCount;lNumAliphaticCarbocycles;lNumAliphaticHeterocycles;lNumAliphaticRings;lNumAromaticCarbocycles;lNumAromaticHeterocycles;lNumAromaticRings;lNumHAcceptors;lNumHDonors;lNumHeteroatoms;lNumRotatableBonds;lNumSaturatedCarbocycles;lNumSaturatedHeterocycles;lNumSaturatedRings;lNumValenceElectrons;lPEOE_VSA1;lPEOE_VSA10;lPEOE_VSA11;lPEOE_VSA12;lPEOE_VSA13;lPEOE_VSA14;lPEOE_VSA2;lPEOE_VSA3;lPEOE_VSA4;lPEOE_VSA5;lPEOE_VSA6;lPEOE_VSA7;lPEOE_VSA8;lPEOE_VSA9;lRingCount;lSMR_VSA1;lSMR_VSA10;lSMR_VSA3;lSMR_VSA4;lSMR_VSA5;lSMR_VSA6;lSMR_VSA7;lSMR_VSA9;lSlogP_VSA1;lSlogP_VSA10;lSlogP_VSA11;lSlogP_VSA12;lSlogP_VSA2;lSlogP_VSA3;lSlogP_VSA4;lSlogP_VSA5;lSlogP_VSA6;lSlogP_VSA7;lSlogP_VSA8;lTPSA;lVSA_EState1;lVSA_EState10;lVSA_EState2;lVSA_EState3;lVSA_EState4;lVSA_EState5;lVSA_EState6;lVSA_EState7;lVSA_EState8;lVSA_EState9;lfr_Ar_N;lfr_C_O;lfr_C_O_noCOO;lfr_Imine;lfr_NH0;lfr_NH1;lfr_NH2;lfr_Ndealkylation2;lfr_alkyl_halide;lfr_allylic_oxid;lfr_amide;lfr_aniline;lfr_aryl_methyl;lfr_benzene;lfr_bicyclic;lfr_ether;lfr_furan;lfr_halogen;lfr_methoxy;lfr_morpholine;lfr_para_hydroxylation;lfr_piperdine;lfr_pyridine;lfr_sulfide;lfr_sulfonamd;lfr_unbrch_alkane;lqed
L77;2.271098441;-2.317625795;2.472659649;-2.256805022;7.742460054;0.792766163;31.13313059;10.25024156;1.645002743;867.0984391;21.46804456;18.30323989;20.09209428;15.23718344;11.0247565;13.84640644;8.015946205;13.32463878;5.701226157;11.30389022;4.374927947;10.20079957;15.84317618;0;0;0;11.3179889;0;27.63898121;0;0;135.1748158;0;440.1822742;0.419354839;0.64516129;0.870967742;0.172413793;-2.26;31;410.267;17024909.66;21.95259334;10.85825976;5.512771387;189.4267671;2.46399177;0.062222827;2.46399177;-0.015107938;0.396802068;0.015107938;-0.396802068;-0.062222827;6.4193;141.685;440.507;0;0;0;0;0;4;0;4;0;0;2;8;0;0;0;156;0;0;0;0;0;0;0;0;0;0;135.1748158;54.80014629;0;0;4;0;37.06133577;0;0;31.58628492;0;121.3273414;0;21.21815958;0;0;15.84317618;11.3179889;0;0;20.26829602;121.3273414;0;0;0;0;0;0;5.91537037;1.207823129;0;44.51063025;1.213278324;4.927983539;-0.793604136;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0.277484836
L78;2.514429289;-2.401626134;2.636110415;-2.374112953;7.77283639;0.694633525;31.13571633;10.07256471;1.521909502;1029.037368;22.03695866;18.61264097;20.40149535;16.39897949;11.87005596;14.6917059;9.011697847;13.74986771;7.110820906;13.36482596;5.799376867;12.8072897;15.84317618;0;0;0;23.15380099;0;27.63898121;0;0;133.4793816;0;462.1666242;0.393939394;0.666666667;0.939393939;0.161290323;-2.52;33;434.289;123436204.6;21.04275984;9.383584228;4.013114953;199.455386;2.55212963;0.084419749;2.55212963;0.001365123;0.454268917;0.001365123;-0.454268917;-0.084419749;6.1953;146.457;462.513;0;0;2;0;2;4;0;4;0;0;2;6;1;0;1;162;0;0;0;0;0;0;0;0;0;0;133.4793816;55.31796948;11.3179889;0;6;0;37.06133577;0;11.83581209;17.73881052;0;133.4793816;0;21.21815958;0;0;15.84317618;11.3179889;0;11.83581209;6.420821623;133.4793816;0;0;0;0;0;0;6.07675317;1.317265474;1.340644159;45.40592435;6.416098828;0;-0.908537835;0;0;0;0;0;0;0;0;0;2;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0.2366178
L80;2.431680738;-2.271905685;2.438593372;-2.332144383;7.731113091;-0.142260547;31.13284164;10.25061403;1.458142135;1009.867749;24.0893649;20.32684326;22.11569764;17.08924951;12.19909986;15.2528653;9.275842893;13.78385541;6.281558312;11.41759311;4.729752233;9.636525886;21.63028734;0;0;12.20793278;0;12.32382005;21.21815958;0;0;135.1748158;9.473725908;498.1877535;0.485714286;0.742857143;1;0.225806452;-2.34;35;466.287;147140642.9;24.35864243;11.15183687;6.084000163;211.3779106;6.611865552;0.34417857;6.611865552;0.163288535;0.03606282;0.163288535;-0.585226757;-0.34417857;5.7723;151.703;498.543;0;2;0;1;1;4;0;4;2;0;4;8;0;1;1;178;9.473725908;0;5.787111153;0;0;0;0;0;0;0;121.3273414;50.90881017;12.32382005;12.20793278;5;9.473725908;37.06133577;0;0;31.84251833;12.32382005;121.3273414;0;21.21815958;0;0;15.84317618;30.31886398;9.473725908;0;13.8474744;121.3273414;0;0;18.46;13.2237311;0;0;5.533848726;0;-0.585226757;43.59998968;1.969366444;4.112302427;-1.122530141;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0.287252224
L81;2.323801753;-2.245971496;2.37254534;-2.274369929;7.79740172;0.235667147;31.13152643;9.879250807;1.901908172;1034.471219;21.30275414;18.51533576;19.40976295;14.35919191;10.57439959;11.91604038;9.052611929;11.16884939;5.738757912;8.577703899;3.832285816;6.581874206;7.921588092;0;0;11.4568313;6.606881965;11.46119684;27.04052267;0;0;107.4150908;9.729267686;415.2065012;0.766666667;1.266666667;1.766666667;0.296296296;-2.44;30;385.277;7836083.867;20.81750391;8.359539204;4.068369147;181.3327925;6.161563681;0.475155324;6.161563681;0.216743725;0.090738922;0.216743725;-0.72775442;-0.475155324;5.25314;130.354;415.517;0;2;0;1;1;3;0;3;2;0;3;4;0;0;0;154;4.736862954;6.606881965;0;5.897745344;0;0;0;4.992404733;0;0;87.50124935;60.2909427;5.563451492;6.041840829;4;4.736862954;29.73295313;0;10.4073952;40.66052683;6.606881965;89.4867593;0;15.91361969;0;0;7.921588092;18.54646814;4.736862954;19.26246487;37.46156607;77.78880955;0;0;21.59;6.161563681;0;5.009605379;4.087820216;3.862864825;0.791845711;26.37213525;0;11.76599343;-0.72775442;0;0;0;1;1;0;0;0;0;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0.533318316
L82;2.262794612;-2.257779836;2.427875282;-2.245490903;7.802569743;0.41798983;31.13289226;10.29373678;1.49966273;1658.149271;29.43429988;24.13027906;25.91913344;21.27951954;14.10540223;16.7886838;9.72312785;14.02478695;7.113164027;12.14729807;5.173883561;10.14028941;15.84317618;0;0;0;0;44.21620692;10.60907979;14.21959508;36.39820241;121.3273414;14.21058886;598.1826681;0.325581395;0.604651163;0.953488372;0.052631579;-4.42;43;566.363;10683127699;28.68806941;13.70205291;6.20238587;255.7867648;6.986356293;0.49607103;6.986356293;0.135283484;0.832276523;0.135283484;-0.974717786;-0.49607103;7.0125;183.474;598.619;0;3;0;0;0;6;0;6;3;0;5;10;0;0;0;212;14.21058886;22.99804733;0;0;0;0;0;0;0;0;133.4600755;50.71772425;21.21815958;14.21959508;6;14.21058886;47.67041556;0;0;0;14.21959508;157.7255438;22.99804733;46.03782824;0;22.99804733;15.84317618;14.21959508;0;0;0;157.7255438;0;0;27.69;18.71423899;0;0;7.01355912;0;3.407957541;54.65681285;0;0;1.522246312;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;0;0;2;0;4;0;0;0;0;0;0.158887434
L83;2.365076544;-2.420728014;2.513684808;-2.353430358;7.732027981;0.241942447;31.13162339;9.769779879;2.027991329;550.3845092;16.23384004;14.65143771;15.5458649;11.1647038;9.058490326;10.4693153;7.434544043;9.870634948;5.387563779;8.35359153;4.157981437;7.65569452;0;0;0;7.921588092;0;23.41271259;19.26246487;10.60907979;0;81.43488228;0;324.2006876;0.826086957;1.347826087;1.826086957;0.454545455;-1.13;23;295.216;218609.5834;16.71817408;7.626385866;3.8612772;142.6317727;2.451435185;0.062486224;2.451435185;-0.009548379;0.26742284;0.009548379;-0.26742284;-0.062486224;5.5801;104.203;324.448;0;0;1;0;1;2;0;2;0;0;1;4;1;0;1;122;0;0;0;0;0;0;0;0;0;0;87.85570391;54.78502372;0;0;3;0;18.53066788;0;17.75371814;45.69267092;0;60.66367068;0;10.60907979;0;0;7.921588092;5.658994451;0;17.75371814;40.03367647;60.66367068;0;0;0;0;0;0;3.108240741;0.818101852;2.509326237;22.56476448;4.200832126;7.306898148;-0.26742284;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0.644042983
L84;2.390241468;-2.29608381;2.583876356;-2.217874122;7.682438447;0.399477699;31.13315082;10.04646117;1.92899354;774.6963569;18.68986997;16.58923895;18.37809333;12.17666993;9.250515154;12.3042806;9.049209392;14.85544059;5.145821256;11.1616732;3.724514798;8.417116443;0;0;0;26.15533393;0;24.1949644;21.73598278;0;0;77.94062561;9.473725908;386.1564534;0.653846154;1.038461538;1.384615385;0.454545455;-1.1;26;358.188;871739.27;18.27202759;6.216932952;2.961345823;159.3527174;6.116070497;0.488158717;6.116070497;0.127776453;0.23601344;0.127776453;-0.351240814;-0.488158717;5.8648;115.482;386.412;0;2;0;2;2;2;0;2;2;0;4;1;0;0;0;138;9.473725908;24.1949644;0;0;0;0;0;0;0;0;65.80789147;49.41497105;10.60907979;0;4;9.473725908;26.45225598;0;0;51.85458095;12.69594074;36.39820241;22.62592665;20.0828057;0;11.49902367;15.84317618;23.00809849;0;0;41.5424232;36.39820241;0;11.12690298;18.46;12.23214099;0;0;3.359358702;2.72247428;2.166927648;13.14297023;1.676065051;14.05069287;-0.702481628;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0.571305494
L85;2.437973296;-2.325519827;2.622259688;-2.247927021;7.689267264;0.312393778;31.13330735;10.0462872;1.959989024;832.2967721;20.43035694;18.32972593;20.11858031;12.99803713;10.18321219;13.00486213;9.820600686;16.33275118;5.537664882;11.97994024;4.764669431;11.09151424;15.84317618;0;0;22.00226733;0;11.49902367;21.73598278;0;0;91.78810001;9.473725908;414.1877535;0.642857143;1;1.321428571;0.5;-1.1;28;382.21;1670608.363;20.18410197;6.715536904;3.177919658;172.0826016;6.345526515;0.485304725;6.345526515;0.128202024;0.201001866;0.128202024;-0.423521038;-0.485304725;6.6418;124.672;414.466;0;2;0;2;2;2;0;2;2;0;4;1;0;0;0;150;9.473725908;23.18913325;0;0;0;0;0;0;0;0;65.80789147;63.26244545;10.60907979;0;4;9.473725908;26.45225598;0;0;77.39216493;0;36.39820241;22.62592665;20.0828057;0;11.49902367;15.84317618;22.00226733;0;0;55.3898976;36.39820241;0;11.12690298;18.46;12.69105303;0;0;3.280359741;2.711455761;2.662779746;13.21174055;0;18.60446807;-0.847042076;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0.487036477
L86;2.470751809;-2.354184404;2.640996855;-2.289138334;7.689917113;0.239484487;31.1333102;10.04580932;1.955406888;915.96757;23.58505748;21.48442646;23.27328085;14.81940434;12.0045794;14.82622934;11.89114018;17.96677992;6.36040585;13.55874003;5.089283896;11.73567677;15.84317618;0;0;22.00226733;11.83581209;11.49902367;21.73598278;0;0;105.6355744;9.473725908;470.2503538;0.625;0.96875;1.25;0.571428571;-1.1;32;430.254;10388894.91;24.03817318;8.285566073;4.009983761;197.5423701;6.645331042;0.484744743;6.645331042;0.128234092;0.175898985;0.128234092;-0.477633407;-0.484744743;7.914;143;470.574;0;2;0;2;2;2;0;2;2;0;4;3;0;0;0;174;9.473725908;23.18913325;0;0;0;0;0;0;0;0;93.50284027;61.25078315;10.60907979;0;4;9.473725908;26.45225598;0;11.83581209;91.23963933;0;36.39820241;22.62592665;20.0828057;0;11.49902367;15.84317618;22.00226733;0;11.83581209;69.237372;36.39820241;0;11.12690298;18.46;13.29066208;0;0;3.266531531;2.73757821;3.700701601;13.40365308;0;23.53762179;-0.955266813;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0.424400353
L87;2.550595632;-2.396597956;2.696087841;-2.376816317;7.723082438;0.17126967;31.13603682;10.02568969;1.540368547;1582.030649;32.96552637;28.4268207;30.21567508;21.93775004;15.5493686;18.37101854;13.47817282;19.55381255;8.567882993;15.35041316;6.794413824;13.6627561;15.84317618;0;0;22.00226733;0;56.75087697;10.60907979;28.43919017;36.39820241;77.94062561;28.42117772;658.2613124;0.47826087;0.782608696;1.065217391;0.368421053;-3.46;46;614.36;18824562704;32.47970793;12.28726441;5.379940094;275.3808552;7.120186734;0.495967757;7.120186734;0.162366867;0.094914145;0.162366867;-0.906030125;-0.495967757;9.0036;191.41;658.712;0;6;0;2;2;4;0;4;6;0;8;7;0;0;0;242;28.42117772;34.497071;11.69010958;0;0;0;0;0;0;0;77.94062561;62.55353634;21.73598278;39.56609315;6;28.42117772;26.45225598;0;0;63.54469053;28.43919017;72.79640482;56.75087697;39.03025752;0;34.497071;15.84317618;50.4414575;0;0;41.5424232;72.79640482;0;22.25380597;55.38;37.80411991;0;0;2.269128424;4.074068497;4.578475988;24.6025701;0;13.95819356;5.028258328;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;6;0;0;4;0;0;0;0;0;0;0;0.184901949
L88;2.333067976;-2.256126636;2.448207803;-2.28366229;7.735572757;0.672080291;31.13292131;10.24050894;1.384804177;1008.077013;21.5893649;18.21745346;20.00630784;15.88214273;11.38680994;14.32451764;8.317501757;13.0746049;6.171316688;11.65287426;4.677632039;10.0617714;0;0;0;15.84317618;11.70083528;6.544756406;33.80089124;0;0;126.64413;0;453.1775232;0.5625;0.96875;1.40625;0.172413793;-2.3;32;424.274;52928845.69;21.54073119;10.54408831;5.023046634;193.9707981;3.929086357;0.312933734;3.929086357;0.011925083;0.364037704;0.011925083;-0.367427622;-0.312933734;4.9827;143.2067;453.506;1;1;0;1;1;4;0;4;1;1;3;7;0;1;1;160;5.316788604;0;0;0;0;0;0;0;0;0;121.3273414;49.64406742;18.24559169;0;5;0;37.06133577;5.316788604;0;18.1216569;12.70666643;121.3273414;0;26.53494819;0;0;15.84317618;24.40750171;0;0;6.420821623;121.3273414;0;0;12.03;0;0;0;9.876986481;0.669626585;0;45.11720964;2.445045089;1.104079008;-0.731465326;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0.389309599
L89;2.289924547;-2.280321771;2.46317309;-2.260673866;7.80442729;0.410590904;31.13289543;10.02849111;1.687951377;1529.556158;28.7271931;23.72203077;25.51088515;20.7963563;13.94715394;16.63043551;9.721814528;14.09265781;7.23767074;12.20479881;5.417264758;10.36881401;15.84317618;0;0;0;0;22.62592665;31.82723938;14.21959508;0;157.7255438;9.473725908;582.1877535;0.333333333;0.619047619;0.880952381;0.052631579;-4.22;42;550.364;6718284347;27.92568552;13.17590867;5.617050631;250.6732196;6.170010603;0.496086241;6.170010603;0.12701326;0.841375556;0.12701326;-0.898240064;-0.496086241;6.8872;182.394;582.62;0;2;0;0;0;6;0;6;2;0;4;9;0;0;0;206;9.473725908;11.49902367;0;0;0;0;0;0;0;0;145.5928096;59.8031497;11.12690298;14.21959508;6;9.473725908;47.67041556;0;0;0;14.21959508;157.7255438;22.62592665;41.30096529;0;11.49902367;15.84317618;14.21959508;0;0;0;157.7255438;0;11.12690298;18.46;12.34002121;0;0;7.638224933;2.177091627;1.682751113;56.241042;0;0;1.735683935;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;2;0;0;0;0;0;0;0;0.173056771
L90;2.327184929;-2.283491678;2.473755541;-2.279376198;7.80454276;0.410588745;31.13289864;10.02845852;1.772429457;2066.210497;39.17011496;27.32940122;29.1182556;25.65721252;15.19100852;17.87429009;11.27321065;15.64405393;8.087211643;12.89456569;5.793962699;10.80396536;85.64982628;52.68498057;0;54.45316603;48.53093655;0;50.61779749;0;0;0;9.473725908;798.0746918;0.351851852;0.574074074;0.777777778;0.052631579;-5.06;54;778.34;5.56218E+11;38.65788949;15.35522336;7.002759295;300.6596444;14.84394867;0.496086241;14.84394867;0.193923051;0.061295561;0.193923051;-2.649549454;-0.496086241;8.5564;181.89;798.5;0;2;0;0;0;6;0;6;2;0;16;9;0;0;0;278;9.473725908;11.49902367;69.80665009;0;0;0;0;52.68498057;0;0;24.26546827;108.3340862;11.12690298;14.21959508;6;62.15870648;47.67041556;0;0;0;14.21959508;154.7357891;22.62592665;41.30096529;52.68498057;11.49902367;15.84317618;14.21959508;0;69.80665009;0;84.92913896;0;11.12690298;18.46;187.0589866;0;0;-1.658232131;-0.18063912;-21.14612733;12.66552858;0;0;-2.92470174;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;12;2;0;0;0;0;0;0;0;0.083031882
L91;2.394668448;-2.287044025;2.484429143;-2.278174949;7.804554904;-0.140380939;31.13290023;10.02837991;1.736717695;2327.89851;45.68914101;31.15066019;32.93951457;28.85977757;17.2802708;19.96355237;13.02725106;17.39809434;9.245173138;14.1324142;6.601013325;11.53566649;86.07105959;52.68498057;17.56166019;54.45316603;48.53093655;38.48506336;36.39820241;0;0;0;9.473725908;926.0996048;0.35483871;0.596774194;0.790322581;0.142857143;-5.34;62;902.376;1.05584E+13;46.16958102;17.0844198;9.219039087;342.7815545;15.36333723;0.496086241;15.36333723;0.418722213;0.087437825;0.418722213;-5.202388425;-0.496086241;11.5188;202.234;926.568;0;2;0;0;0;6;0;6;2;0;20;9;0;0;0;326;9.473725908;34.76790703;0;0;0;24.70519407;0;17.56166019;52.68498057;0;48.53093655;108.3340862;11.12690298;36.47340105;6;79.72036667;47.67041556;0;0;24.70519407;14.21959508;154.7172966;22.62592665;41.30096529;70.24664076;11.49902367;15.84317618;14.21959508;24.70519407;23.26888336;22.25380597;109.1946072;0;11.12690298;18.46;237.6439811;0;0;-1.424893973;-7.142258744;-7.533979935;14.46117149;-20.8095537;0;-3.046318055;0;0;0;0;0;0;0;0;12;0;0;0;0;6;0;2;0;16;2;0;0;0;0;0;0;0;0.106253518
L92;2.372727538;-2.279636802;2.472308648;-2.276951196;7.804283324;-0.141479374;31.13289937;10.02853128;1.671887609;2087.20947;42.20816706;29.42765668;31.21651106;27.21704316;16.29686407;18.98014564;11.97720693;16.34805021;8.366116884;13.19884038;5.853056782;10.51075358;63.32408223;52.68498057;0;54.45316603;24.26546827;49.05284256;38.48506336;12.13273414;0;19.93591408;9.473725908;858.1182879;0.379310345;0.637931034;0.827586207;0.157894737;-5.34;58;834.368;2.64709E+12;42.27079174;16.13070479;8.872988689;322.9980048;13.62836861;0.496086241;13.62836861;0.432831429;0.112528162;0.432831429;-4.83122792;-0.496086241;8.5424;193.582;858.56;0;6;0;0;0;2;4;6;6;0;20;9;0;0;0;302;9.473725908;34.27473565;0;0;0;24.70519407;19.93591408;0;52.68498057;0;48.53093655;62.85045839;57.13243685;14.21959508;6;62.15870648;47.67041556;19.93591408;0;24.70519407;14.21959508;132.4922252;22.62592665;41.30096529;52.68498057;11.49902367;15.84317618;34.15550917;24.70519407;0;22.77571198;109.7165132;0;11.12690298;70.02;175.1414552;0;14.38062939;1.088077492;-4.580117913;0.225056323;16.54154141;-15.57402074;0;-1.741139672;4;0;0;0;4;0;0;0;12;0;0;0;0;2;0;2;0;12;2;0;0;0;4;0;0;0;0.107375086
L93;2.433768775;-2.28918856;2.493011094;-2.290155804;7.804603151;-0.14291005;31.13290133;10.02834509;1.803301639;2426.861709;49.17011496;32.353117;34.14197138;30.50251198;17.70286641;20.38614799;13.50831798;17.87916126;9.454269738;14.26162378;6.947645043;11.9576477;163.793109;52.68498057;35.12332038;48.53093655;0;50.61779749;0;0;0;0;9.473725908;998.0619175;0.333333333;0.53030303;0.696969697;0.142857143;-5.62;66;978.368;4.14848E+13;49.80622919;17.88333049;9.481721638;359.4436961;15.39332367;0.496086241;15.39332367;0.421557161;0.047502615;0.421557161;-5.707209801;-0.496086241;12.0752;202.066;998.528;0;2;0;0;0;6;0;6;2;0;24;9;0;0;0;350;9.473725908;80.29059636;0;0;0;24.70519407;0;35.12332038;52.68498057;0;24.26546827;108.3340862;11.12690298;14.21959508;6;97.28202686;47.67041556;0;0;24.70519407;14.21959508;153.7207117;22.62592665;41.30096529;87.80830095;11.49902367;15.84317618;14.21959508;24.70519407;46.53776673;22.25380597;84.92913896;0;11.12690298;18.46;299.2978491;0;0;-4.844809883;-11.00698062;-19.6073326;6.545189914;-22.8288392;0;-4.74026187;0;0;0;0;0;0;0;0;12;0;0;0;0;6;0;2;0;20;2;0;0;0;0;0;0;0;0.106149948
L94;2.458844521;-2.295034293;2.501607483;-2.306844365;7.804757072;-0.151046985;31.13290305;10.0284201;1.91948569;2582.62245;55.68914101;35.65382927;37.44268366;33.63773002;19.24764974;21.93093131;14.74499009;19.11583337;9.776812656;14.5841667;6.851701321;11.93322416;165.2581543;105.3699611;0;48.53093655;12.13273414;38.48506336;0;0;0;19.93591408;9.473725908;1130.067826;0.297297297;0.472972973;0.621621622;0.238095238;-6.18;74;1110.388;9.93053E+14;57.10437451;19.50675534;12.32072732;398.4441981;14.42432729;0.496086241;14.42432729;0.432873856;0.218474033;0.432873856;-5.892328012;-0.496086241;12.6176;213.59;1130.548;0;6;0;0;0;2;4;6;6;0;32;9;0;0;0;398;9.473725908;57.05044763;0;0;0;49.41038814;0;19.93591408;105.3699611;0;24.26546827;108.3340862;11.12690298;14.21959508;6;114.8436871;47.67041556;19.93591408;0;49.41038814;14.21959508;130.4805629;22.62592665;41.30096529;105.3699611;11.49902367;15.84317618;34.15550917;49.41038814;0;45.55142396;84.92913896;0;11.12690298;70.02;356.9387422;0;10.07252316;-7.770291621;-21.64280761;-1.636350781;2.745041412;-47.13862409;0;-6.420084524;4;0;0;0;4;0;0;0;24;0;0;0;0;2;0;2;0;24;2;0;0;0;4;0;0;0;0.106125396
L95;2.286074342;-2.328669825;2.482955259;-2.268032031;7.742754152;0.792662021;31.13313197;10.15116853;1.788126312;1169.729152;28.42999246;25.68443774;27.47329212;18.38795824;14.31022532;17.13187526;12.05739809;17.36609066;7.502250612;12.94514064;6.379459281;12.97374829;15.84317618;0;0;0;11.3179889;0;72.14659314;0;0;142.0337768;0;552.3074747;0.358974359;0.538461538;0.717948718;0.351351351;-2.26;39;506.355;234397882.8;29.71614869;12.50104424;7.482357217;240.346304;2.52186214;0.057900984;2.52186214;-0.015107287;0.486508286;0.015107287;-0.486508286;-0.057900984;8.88666;179.581;552.723;0;0;0;0;0;4;0;4;0;0;2;8;0;0;0;204;0;0;0;0;0;0;0;0;0;0;131.1514912;110.1900439;0;0;4;0;37.06133577;0;0;86.97618252;0;117.3040168;0;21.21815958;0;0;15.84317618;11.3179889;0;55.3898976;64.77590796;72.79640482;0;0;0;0;0;0;6.090102881;12.09925926;0;28.8633505;1.205719745;23.029399;-0.973016573;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0.191559494
L96;2.306899813;-2.34141516;2.498077173;-2.276849004;7.742846961;0.79091548;31.13313455;9.956004857;1.994795852;1485.68563;41.04879462;38.30323989;40.09209428;25.67342706;21.8572307;24.67888064;19.34286691;24.65155948;11.8595162;17.30240623;7.879437411;14.03721566;15.84317618;0;0;0;58.66123727;0;50.92843356;21.21815958;0;197.4236744;0;776.5578758;0.254545455;0.4;0.527272727;0.547169811;-2.26;55;698.531;3.29797E+11;45.44216826;19.45791568;11.44878433;342.1853778;2.609205719;0.058681701;2.609205719;-0.015107276;0.496633141;0.015107276;-0.6267552;-0.058681701;15.4065;254.397;777.155;0;0;0;0;0;4;0;4;0;0;2;16;0;0;0;300;0;0;0;0;0;0;0;0;0;0;197.4236744;146.6510066;0;0;4;0;37.06133577;0;0;189.7093285;0;117.3040168;0;21.21815958;0;0;15.84317618;11.3179889;0;0;222.8989515;72.79640482;0;0;0;0;0;0;6.267919888;12.89900199;3.973065128;30.78482463;1.189563282;43.12061696;-1.2535104;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0.09944526
L98;2.432498562;-2.344551441;2.541044034;-2.337965775;7.772774061;0.332668895;31.13571614;10.19416744;1.468335606;1225.54442;25.57249257;21.5514184;23.34027278;18.86530598;13.41630959;16.23795953;9.89657771;14.76875952;7.384420839;13.4105061;5.743568133;12.31034723;15.84317618;0;0;0;11.3179889;19.63426922;26.78161108;0;0;156.5590864;0;529.2088233;0.421052632;0.710526316;1.026315789;0.142857143;-3.08;38;496.34;1220130920;25.21185827;12.18749469;5.66900762;229.2378638;2.729259259;0.297736934;2.729259259;0.023377357;0.531203902;0.023377357;-0.531203902;-0.297736934;6.5052;167.439;529.604;0;1;0;1;1;5;0;5;1;0;3;8;0;1;1;188;0;0;0;0;0;0;4.899909731;0;0;0;151.6591767;42.62478726;30.95225812;0;6;0;37.06133577;4.899909731;0;17.86274531;13.08951281;157.2226282;0;21.21815958;0;0;15.84317618;29.30741144;6.544756406;0;5.563451492;151.6591767;0;0;3.24;0;0;2.729259259;5.949386915;2.52265852;0;56.26475443;0;3.24449683;-1.062407804;0;0;0;0;1;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0.207407488
L104;2.127859116;-2.047746369;2.403019793;-2.017107783;7.383750529;0.634698291;31.12121103;9.986627789;2.180571239;1223.42128;17.67299763;14.639127;15.53355419;12.72034669;8.593891597;9.72418834;6.587291801;8.228110003;4.711068465;6.070028941;3.521168512;4.525857712;8.164063761;0;0;0;0;21.93848871;21.54489686;0;18.76576016;72.79640482;8.393465409;359.1075154;0.615384615;1.076923077;1.538461538;0.090909091;-2.74;26;341.221;1731334.669;15.50987606;5.910078278;2.325349075;151.588452;6.326385346;0.407791802;6.326385346;0.308617314;0.873716826;0.308617314;-1.207998341;-0.407791802;6.794;111.399;359.365;0;3;0;0;0;4;1;5;3;0;4;1;0;0;0;128;8.393465409;11.16604028;0;0;0;8.164063761;0;4.67041619;0;0;60.66367068;33.67763099;24.86779239;0;5;8.393465409;51.64744933;0;0;0;18.76576016;72.79640482;0;4.67041619;0;0;8.164063761;14.09534397;0;0;0;81.18987023;0;43.48338557;29.52;14.65137613;0;0;6.987730012;1.747433652;0;25.25969005;0;0;2.761177564;0;0;0;0;1;0;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0.329750944
